log_id,timestamp,client_ip,http_method,url,response_code,user_agent
146,2025-09-02 20:23:00,184.114.44.79,POST,/,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ka-GE) AppleWebKit/534.45.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.45.5"
147,2025-09-05 06:05:00,19.129.14.41,PUT,/search,200,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7; rv:1.9.6.20) Gecko/2018-06-26 21:47:29 Firefox/7.0
148,2025-09-05 19:51:00,204.170.160.252,GET,/,200,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.40.5 (KHTML, like Gecko) Version/4.0 Safari/533.40.5"
149,2025-09-07 04:00:00,76.190.61.209,PUT,/,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/24.0.848.0 Safari/535.0"
150,2025-09-04 12:40:00,219.103.49.87,PUT,/admin,404,Opera/9.94.(X11; Linux i686; my-MM) Presto/2.9.167 Version/10.00
151,2025-09-07 17:09:00,213.107.106.188,POST,/,200,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9; rv:1.9.2.20) Gecko/2013-05-21 06:09:51 Firefox/3.8
152,2025-09-06 02:23:00,219.136.125.182,GET,/search,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/21.0.864.0 Safari/536.2"
153,2025-09-06 11:16:00,222.100.66.93,PUT,/login,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.1)
154,2025-09-05 17:36:00,16.100.183.44,GET,/search,200,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2015-05-09 03:26:13 Firefox/8.0
155,2025-09-05 19:36:00,130.250.74.240,PUT,/api/data,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/3.0)
156,2025-09-07 19:30:00,145.62.83.207,POST,/api/data,200,Mozilla/5.0 (Windows NT 6.1; tr-TR; rv:1.9.0.20) Gecko/2022-04-21 14:34:19 Firefox/4.0
157,2025-09-06 02:37:00,64.83.32.108,GET,/search,404,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/15.0.842.0 Safari/535.0"
158,2025-09-07 18:28:00,161.210.156.47,POST,/dashboard,200,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2013-06-28 20:53:20 Firefox/4.0
159,2025-09-05 07:00:00,221.181.192.129,PUT,/search,401,Opera/8.96.(X11; Linux i686; kl-GL) Presto/2.9.173 Version/11.00
160,2025-09-04 20:24:00,206.52.249.120,PUT,/login,404,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3 rv:5.0; mni-IN) AppleWebKit/532.23.3 (KHTML, like Gecko) Version/4.1 Safari/532.23.3"
161,2025-09-06 17:52:00,205.85.125.136,GET,/admin,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0)
162,2025-09-01 22:33:00,222.36.52.30,GET,/,200,Opera/9.80.(Windows NT 6.1; ja-JP) Presto/2.9.172 Version/10.00
163,2025-09-05 23:08:00,144.91.255.136,POST,/,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1)
164,2025-09-07 15:04:00,75.216.83.109,POST,/admin,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; gd-GB) AppleWebKit/531.18.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.18.5"
165,2025-09-04 03:18:00,70.239.41.97,PUT,/search,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.0)
166,2025-09-05 22:12:00,196.211.33.212,GET,/dashboard,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.1)
167,2025-09-02 15:25:00,83.241.92.167,GET,/dashboard,401,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0)
168,2025-09-06 01:27:00,131.123.148.232,GET,/search,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.1)
169,2025-09-04 17:10:00,94.23.37.34,POST,/api/data,404,"Mozilla/5.0 (Linux; Android 3.2.3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/18.0.869.0 Safari/532.1"
170,2025-09-02 10:11:00,176.231.225.144,POST,/dashboard,200,Opera/9.41.(Windows NT 5.1; bho-IN) Presto/2.9.178 Version/12.00
171,2025-09-04 20:38:00,214.208.182.2,GET,/,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.1)
172,2025-09-01 05:36:00,87.245.239.33,POST,/admin,200,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_8; rv:1.9.4.20) Gecko/2018-02-11 00:30:05 Firefox/3.8
173,2025-09-07 14:50:00,171.205.157.139,PUT,/api/data,404,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/47.0.827.0 Safari/535.2"
174,2025-09-03 20:40:00,88.16.7.137,PUT,/,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/16.0.824.0 Safari/532.1"
175,2025-09-07 09:29:00,5.159.37.111,PUT,/,500,Opera/8.80.(Windows NT 6.1; bn-BD) Presto/2.9.178 Version/11.00
176,2025-09-02 16:31:00,214.60.216.11,PUT,/search,500,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/46.0.893.0 Safari/532.2"
177,2025-09-04 22:12:00,194.168.246.22,PUT,/,500,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1)
178,2025-09-07 21:23:00,48.110.8.126,GET,/api/data,404,"Mozilla/5.0 (Linux; Android 4.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/17.0.897.0 Safari/535.2"
179,2025-09-03 07:26:00,198.171.117.197,GET,/search,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1)
180,2025-09-03 20:39:00,55.99.137.203,POST,/login,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_9) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/47.0.823.0 Safari/531.1"
181,2025-09-03 21:25:00,197.52.44.69,POST,/admin,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/18.7p0482.0 Mobile/67T297 Safari/533.2"
182,2025-09-03 13:50:00,89.4.188.94,POST,/dashboard,200,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4; rv:1.9.5.20) Gecko/2025-02-22 04:50:22 Firefox/3.8
183,2025-09-03 01:23:00,28.236.199.91,PUT,/admin,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; lij-IT) AppleWebKit/534.41.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.41.4"
184,2025-09-07 06:37:00,187.157.48.112,GET,/api/data,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.1)
185,2025-09-02 04:02:00,118.30.128.53,GET,/dashboard,404,Opera/8.55.(Windows NT 5.2; mai-IN) Presto/2.9.170 Version/10.00
186,2025-09-04 09:08:00,220.251.64.79,PUT,/api/data,200,Opera/8.61.(Windows NT 6.0; bs-BA) Presto/2.9.169 Version/10.00
187,2025-09-05 03:00:00,111.51.34.50,PUT,/admin,200,Opera/8.70.(Windows 95; am-ET) Presto/2.9.161 Version/12.00
188,2025-09-04 00:23:00,221.175.225.235,GET,/search,200,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/10.2y4294.0 Mobile/75J202 Safari/535.0"
189,2025-09-02 19:39:00,215.4.243.57,POST,/dashboard,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1)
190,2025-09-04 00:33:00,186.194.166.11,GET,/search,401,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/41.0.827.0 Safari/535.0"
191,2025-09-07 05:59:00,135.234.227.5,PUT,/api/data,500,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2017-05-15 16:49:11 Firefox/3.6.12
192,2025-09-04 23:16:00,77.252.66.121,GET,/login,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_5) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/30.0.889.0 Safari/536.0"
193,2025-09-03 13:43:00,113.158.72.13,GET,/dashboard,500,Opera/8.88.(X11; Linux x86_64; nan-TW) Presto/2.9.162 Version/10.00
194,2025-09-06 20:53:00,212.143.247.3,POST,/dashboard,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8 rv:2.0; tk-TM) AppleWebKit/531.19.1 (KHTML, like Gecko) Version/4.1 Safari/531.19.1"
195,2025-09-01 03:03:00,213.121.8.32,POST,/login,200,Mozilla/5.0 (Android 4.1.1; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0
196,2025-09-04 04:50:00,214.172.224.119,PUT,/api/data,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0)
197,2025-09-01 17:47:00,84.39.26.244,POST,/login,200,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/56.0.883.0 Safari/534.1"
198,2025-09-05 09:44:00,32.43.74.201,POST,/login,500,Opera/9.48.(Windows NT 5.01; id-ID) Presto/2.9.181 Version/12.00
199,2025-09-01 01:14:00,138.6.243.43,POST,/admin,200,Opera/9.40.(X11; Linux x86_64; byn-ER) Presto/2.9.178 Version/11.00
200,2025-09-05 00:57:00,190.193.212.221,PUT,/api/data,404,Opera/9.63.(Windows NT 6.2; cy-GB) Presto/2.9.168 Version/12.00
201,2025-09-04 18:10:00,147.182.214.112,PUT,/login,500,Opera/8.35.(Windows NT 6.0; eo-US) Presto/2.9.162 Version/12.00
202,2025-09-04 07:50:00,215.127.128.185,PUT,/login,200,Opera/9.30.(X11; Linux i686; unm-US) Presto/2.9.182 Version/11.00
203,2025-09-02 09:50:00,88.203.233.119,PUT,/login,200,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.6.6 (KHTML, like Gecko) Version/5.0.4 Safari/531.6.6"
204,2025-09-02 21:37:00,212.26.215.107,GET,/search,200,Opera/9.63.(Windows CE; hsb-DE) Presto/2.9.168 Version/10.00
205,2025-09-01 11:15:00,110.16.12.169,POST,/dashboard,200,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/26.0.893.0 Safari/533.2"
206,2025-09-05 02:45:00,183.142.14.44,GET,/api/data,404,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0)
207,2025-09-07 14:15:00,116.131.25.193,PUT,/dashboard,404,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/13.6k6269.0 Mobile/65X130 Safari/531.1"
208,2025-09-04 23:32:00,79.211.250.237,GET,/admin,200,Opera/8.36.(Windows 98; Win 9x 4.90; hy-AM) Presto/2.9.190 Version/12.00
209,2025-09-01 21:05:00,149.227.58.5,POST,/,200,Opera/9.78.(X11; Linux i686; mn-MN) Presto/2.9.167 Version/10.00
210,2025-09-05 20:02:00,47.144.142.60,POST,/search,500,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.0)
211,2025-09-03 23:02:00,197.196.194.79,PUT,/dashboard,404,Opera/9.85.(Windows 98; ku-TR) Presto/2.9.189 Version/11.00
212,2025-09-06 18:45:00,131.27.151.38,GET,/search,500,Opera/9.81.(Windows NT 6.1; be-BY) Presto/2.9.174 Version/12.00
213,2025-09-04 07:59:00,56.19.36.110,PUT,/search,404,Opera/9.26.(Windows NT 4.0; ts-ZA) Presto/2.9.177 Version/12.00
214,2025-09-03 06:34:00,79.98.254.242,GET,/admin,401,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2; rv:1.9.2.20) Gecko/2011-06-03 15:29:47 Firefox/3.6.2
215,2025-09-06 17:22:00,49.39.204.215,GET,/,401,Opera/8.17.(X11; Linux i686; ro-RO) Presto/2.9.183 Version/12.00
216,2025-09-07 03:26:00,134.104.84.41,GET,/login,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/15.0.870.0 Safari/534.1"
217,2025-09-01 07:45:00,2.37.230.136,PUT,/login,401,Opera/8.11.(X11; Linux i686; sw-KE) Presto/2.9.175 Version/12.00
218,2025-09-03 16:09:00,220.129.64.111,POST,/search,500,Mozilla/5.0 (Android 4.2.2; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0
219,2025-09-06 20:19:00,204.199.250.133,POST,/dashboard,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1)
220,2025-09-03 23:09:00,97.147.217.191,PUT,/login,500,Opera/8.72.(X11; Linux i686; csb-PL) Presto/2.9.182 Version/12.00
221,2025-09-01 14:18:00,215.128.104.82,GET,/admin,200,Opera/9.93.(Windows NT 10.0; wa-BE) Presto/2.9.160 Version/11.00
222,2025-09-04 03:22:00,133.99.248.228,PUT,/dashboard,401,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/51.0.863.0 Safari/534.1"
223,2025-09-04 02:04:00,177.182.177.98,PUT,/login,404,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; dv-MV) AppleWebKit/533.16.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.16.7"
224,2025-09-04 22:10:00,63.107.104.48,PUT,/login,200,Opera/8.21.(X11; Linux i686; el-CY) Presto/2.9.160 Version/10.00
225,2025-09-03 06:29:00,217.154.36.135,PUT,/admin,401,Opera/9.73.(Windows 98; uz-UZ) Presto/2.9.181 Version/11.00
226,2025-09-05 23:04:00,97.49.136.80,POST,/,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/24.0.890.0 Mobile/88Y663 Safari/532.1"
227,2025-09-03 09:42:00,58.46.72.51,PUT,/api/data,500,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/51.0.831.0 Safari/532.1"
228,2025-09-01 01:10:00,170.219.137.120,GET,/dashboard,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0)
229,2025-09-03 08:42:00,72.130.159.15,POST,/search,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1)
230,2025-09-04 00:54:00,184.243.241.213,GET,/admin,401,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/46.0.883.0 Safari/536.2"
231,2025-09-03 23:31:00,145.136.175.48,GET,/admin,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1)
232,2025-09-03 09:23:00,38.213.2.170,POST,/search,401,Opera/8.46.(Windows 98; az-IN) Presto/2.9.168 Version/11.00
233,2025-09-01 10:46:00,165.183.12.74,POST,/admin,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.0)
234,2025-09-01 19:21:00,107.49.241.14,GET,/login,404,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.1)
235,2025-09-07 11:34:00,137.250.106.182,GET,/dashboard,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.0)
236,2025-09-06 00:46:00,219.61.229.45,GET,/login,401,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/26.0.891.0 Safari/533.0"
237,2025-09-04 00:02:00,210.88.216.249,PUT,/admin,401,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_7 rv:5.0; nn-NO) AppleWebKit/535.19.7 (KHTML, like Gecko) Version/5.0.2 Safari/535.19.7"
238,2025-09-04 13:57:00,130.193.196.255,GET,/search,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; wal-ET) AppleWebKit/531.45.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.45.6"
239,2025-09-07 04:59:00,139.26.149.61,PUT,/admin,200,Mozilla/5.0 (Android 3.2.1; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0
240,2025-09-01 03:55:00,220.142.80.63,PUT,/admin,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; es-CU) AppleWebKit/534.26.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.26.3"
241,2025-09-04 12:52:00,211.53.235.205,GET,/login,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/44.0.853.0 Safari/533.1"
242,2025-09-05 15:22:00,117.165.70.101,POST,/search,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ig-NG) AppleWebKit/534.10.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.10.2"
243,2025-09-04 20:25:00,84.112.151.94,PUT,/admin,200,Opera/8.75.(Windows 98; ast-ES) Presto/2.9.190 Version/11.00
244,2025-09-05 01:53:00,139.85.66.155,GET,/admin,200,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.35.6 (KHTML, like Gecko) Version/5.0 Safari/534.35.6"
245,2025-09-02 08:00:00,112.252.73.104,POST,/dashboard,404,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8; rv:1.9.2.20) Gecko/2018-10-03 01:46:05 Firefox/8.0
246,2025-09-03 20:39:00,203.228.123.185,POST,/,404,Opera/8.44.(X11; Linux x86_64; tl-PH) Presto/2.9.181 Version/10.00
247,2025-09-04 14:15:00,164.175.212.164,PUT,/api/data,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/9.6s1749.0 Mobile/92E753 Safari/534.0"
248,2025-09-02 06:28:00,209.58.89.53,GET,/,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; st-ZA) AppleWebKit/532.39.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.39.3"
249,2025-09-03 20:17:00,194.79.30.9,PUT,/search,401,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/12.6c9350.0 Mobile/96E754 Safari/533.2"
250,2025-09-07 10:56:00,80.219.71.218,POST,/dashboard,500,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1)
251,2025-09-04 02:47:00,101.100.253.227,POST,/,401,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.22.3 (KHTML, like Gecko) Version/4.1 Safari/534.22.3"
252,2025-09-01 10:12:00,18.65.185.44,PUT,/admin,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6 rv:2.0; eu-ES) AppleWebKit/531.24.2 (KHTML, like Gecko) Version/4.0.1 Safari/531.24.2"
253,2025-09-03 19:49:00,3.6.187.116,GET,/login,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0)
254,2025-09-01 11:20:00,209.83.135.244,POST,/admin,401,Mozilla/5.0 (Android 2.3.5; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0
255,2025-09-07 21:45:00,206.55.155.83,POST,/search,200,"Mozilla/5.0 (Windows 98) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/43.0.813.0 Safari/535.2"
256,2025-09-04 18:51:00,184.137.24.134,POST,/api/data,500,Opera/8.15.(X11; Linux i686; km-KH) Presto/2.9.185 Version/10.00
257,2025-09-04 16:16:00,215.139.80.39,GET,/api/data,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0)
258,2025-09-04 18:07:00,206.67.218.149,PUT,/search,404,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/13.0.834.0 Mobile/73I616 Safari/533.0"
259,2025-09-03 18:09:00,215.27.40.179,POST,/login,200,Opera/9.12.(Windows NT 6.2; sr-RS) Presto/2.9.167 Version/11.00
260,2025-09-04 10:51:00,210.171.243.28,GET,/admin,500,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.1)
261,2025-09-05 20:37:00,199.229.239.219,GET,/admin,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0)
262,2025-09-06 22:19:00,156.26.214.97,POST,/admin,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3; rv:1.9.5.20) Gecko/2020-11-03 14:48:39 Firefox/14.0
263,2025-09-06 22:35:00,31.122.217.152,GET,/dashboard,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.1)
264,2025-09-07 08:45:00,173.236.227.128,PUT,/,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.1)
265,2025-09-01 19:09:00,203.155.26.174,POST,/admin,500,Mozilla/5.0 (Android 1.0; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0
266,2025-09-01 01:12:00,29.11.86.47,PUT,/api/data,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1)
267,2025-09-05 13:55:00,40.206.197.135,PUT,/login,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/27.0.841.0 Mobile/67K938 Safari/535.2"
268,2025-09-04 05:36:00,140.115.36.64,GET,/search,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/39.0.843.0 Safari/531.1"
269,2025-09-02 04:59:00,112.160.48.163,GET,/,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ku-TR) AppleWebKit/533.38.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.38.5"
270,2025-09-04 14:38:00,139.110.144.184,POST,/dashboard,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0)
271,2025-09-04 11:15:00,153.185.222.156,PUT,/search,500,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/15.8v3696.0 Mobile/86S498 Safari/535.1"
272,2025-09-05 11:30:00,175.147.57.72,PUT,/search,404,Opera/9.19.(Windows NT 6.1; sc-IT) Presto/2.9.161 Version/12.00
273,2025-09-04 13:01:00,43.131.71.169,GET,/login,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/21.0.896.0 Safari/536.1"
274,2025-09-04 11:05:00,194.54.152.118,PUT,/api/data,404,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/60.0.845.0 Mobile/91N864 Safari/532.2"
275,2025-09-01 04:08:00,205.149.164.59,GET,/admin,500,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_3 rv:2.0; aa-ET) AppleWebKit/534.13.2 (KHTML, like Gecko) Version/4.0.3 Safari/534.13.2"
276,2025-09-03 14:30:00,67.137.45.85,PUT,/login,200,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2017-04-17 02:00:00 Firefox/3.6.12
277,2025-09-02 07:22:00,219.241.227.99,PUT,/search,404,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1)
278,2025-09-05 18:56:00,138.202.26.190,GET,/dashboard,401,Opera/8.24.(X11; Linux i686; ga-IE) Presto/2.9.184 Version/12.00
279,2025-09-02 05:38:00,135.253.237.244,POST,/dashboard,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7 rv:6.0; cv-RU) AppleWebKit/535.9.6 (KHTML, like Gecko) Version/4.1 Safari/535.9.6"
280,2025-09-03 04:40:00,32.208.252.220,PUT,/dashboard,404,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; dz-BT) AppleWebKit/531.38.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.38.2"
281,2025-09-07 11:32:00,179.33.160.235,GET,/api/data,500,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/43.0.810.0 Safari/535.0"
282,2025-09-06 15:20:00,192.126.228.67,GET,/search,404,Opera/8.63.(Windows 95; ss-ZA) Presto/2.9.163 Version/12.00
283,2025-09-01 21:17:00,69.216.232.87,GET,/api/data,500,Mozilla/5.0 (Windows CE; fo-FO; rv:1.9.2.20) Gecko/2020-11-12 15:39:01 Firefox/3.8
284,2025-09-04 15:35:00,102.77.108.215,PUT,/dashboard,200,Mozilla/5.0 (Android 2.3; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0
285,2025-09-01 05:56:00,135.150.130.64,PUT,/api/data,404,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2016-05-16 10:43:53 Firefox/5.0
286,2025-09-07 17:09:00,128.201.130.241,PUT,/dashboard,401,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3; rv:1.9.4.20) Gecko/2013-06-01 15:46:18 Firefox/3.6.12
287,2025-09-05 01:14:00,59.153.133.53,PUT,/search,404,"Mozilla/5.0 (Windows 95) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/22.0.848.0 Safari/533.2"
288,2025-09-03 09:51:00,11.230.89.38,PUT,/login,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ckb-IQ) AppleWebKit/534.24.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.24.1"
289,2025-09-06 08:04:00,65.161.244.161,GET,/,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0)
290,2025-09-04 01:34:00,115.145.208.97,GET,/login,404,Mozilla/5.0 (Windows NT 6.1; bhb-IN; rv:1.9.0.20) Gecko/2023-02-21 07:15:17 Firefox/3.6.8
291,2025-09-06 09:04:00,86.5.173.140,POST,/api/data,200,Mozilla/5.0 (Android 3.2.2; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0
292,2025-09-04 01:42:00,128.212.99.14,POST,/admin,200,Opera/8.43.(Windows NT 5.2; eo-US) Presto/2.9.169 Version/10.00
293,2025-09-06 16:32:00,136.221.187.208,GET,/api/data,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4 rv:6.0; mt-MT) AppleWebKit/531.2.4 (KHTML, like Gecko) Version/4.1 Safari/531.2.4"
294,2025-09-03 11:14:00,169.252.56.39,PUT,/admin,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_1 rv:4.0; ca-FR) AppleWebKit/532.48.2 (KHTML, like Gecko) Version/4.0.1 Safari/532.48.2"
