log_id,timestamp,username,source_ip,destination_host,status,auth_method
1176,2025-09-07 21:34:00,savagevirginia,10.115.61.215,db-server-01,FAILURE,SSH
1177,2025-09-02 18:01:00,juliegould,10.49.241.137,corp-server-01,FAILURE,SSH
1178,2025-09-03 10:55:00,jose84,192.168.19.84,db-server-01,FAILURE,PASSWORD
1179,2025-09-06 20:11:00,kristinelopez,10.235.183.162,corp-server-02,FAILURE,PASSWORD
1180,2025-09-01 17:22:00,iobrien,10.144.15.12,corp-server-02,FAILURE,PASSWORD
1181,2025-09-04 06:04:00,joanna26,172.22.233.30,vpn-gateway,FAILURE,SSH
1182,2025-09-07 03:15:00,samanthabrewer,10.17.174.232,corp-server-02,SUCCESS,SSH
1183,2025-09-05 10:45:00,melissa26,10.10.141.226,corp-server-02,FAILURE,MFA
1184,2025-09-03 00:51:00,lambapril,172.16.19.124,corp-server-02,SUCCESS,MFA
1185,2025-09-01 05:56:00,manuel63,172.22.120.28,corp-server-01,FAILURE,MFA
1186,2025-09-01 11:44:00,michael53,192.168.44.211,corp-server-01,FAILURE,PASSWORD
1187,2025-09-07 19:19:00,xjackson,172.21.247.5,corp-server-01,FAILURE,SSH
1188,2025-09-01 05:16:00,stephanie57,10.79.25.77,vpn-gateway,FAILURE,PASSWORD
1189,2025-09-07 09:02:00,cbrown,192.168.81.108,db-server-01,SUCCESS,SSH
1190,2025-09-02 12:24:00,julie58,192.168.17.91,corp-server-02,FAILURE,PASSWORD
1191,2025-09-05 18:12:00,cathy51,172.17.211.121,db-server-01,SUCCESS,PASSWORD
1192,2025-09-03 11:34:00,maureenmason,192.168.137.50,vpn-gateway,SUCCESS,SSH
1193,2025-09-02 00:27:00,brianmiller,10.224.119.28,corp-server-02,SUCCESS,MFA
1194,2025-09-03 17:03:00,ellisjustin,172.22.129.153,db-server-01,SUCCESS,PASSWORD
1195,2025-09-06 03:02:00,norrisdale,172.29.118.52,corp-server-02,FAILURE,MFA
1196,2025-09-04 04:39:00,evanwatson,172.18.23.36,corp-server-01,FAILURE,MFA
1197,2025-09-02 05:19:00,colleen70,192.168.242.119,corp-server-02,SUCCESS,PASSWORD
1198,2025-09-07 09:34:00,brandon13,192.168.111.55,corp-server-02,SUCCESS,MFA
1199,2025-09-01 10:14:00,rcooper,192.168.98.118,corp-server-01,FAILURE,PASSWORD
1200,2025-09-02 18:52:00,rebeccaholmes,192.168.92.131,corp-server-02,SUCCESS,SSH
1201,2025-09-07 12:57:00,timothy51,192.168.79.158,vpn-gateway,FAILURE,MFA
1202,2025-09-03 20:31:00,jonesnatasha,192.168.27.20,db-server-01,FAILURE,MFA
1203,2025-09-07 06:55:00,lisa95,10.166.115.71,corp-server-02,SUCCESS,PASSWORD
1204,2025-09-05 18:57:00,zcannon,10.76.196.211,vpn-gateway,FAILURE,MFA
1205,2025-09-07 10:49:00,gnguyen,10.236.207.213,vpn-gateway,SUCCESS,MFA
1206,2025-09-07 17:07:00,kmills,172.21.18.131,corp-server-01,SUCCESS,MFA
1207,2025-09-03 17:23:00,amandarose,192.168.251.143,corp-server-01,SUCCESS,MFA
1208,2025-09-01 09:17:00,cruzandrew,10.235.15.210,corp-server-01,SUCCESS,SSH
1209,2025-09-04 14:54:00,sherylvillarreal,10.169.229.143,corp-server-02,SUCCESS,PASSWORD
1210,2025-09-02 01:09:00,rebeccawilliams,172.22.241.168,db-server-01,SUCCESS,MFA
1211,2025-09-05 13:37:00,avilacrystal,192.168.172.34,corp-server-01,SUCCESS,PASSWORD
1212,2025-09-07 04:33:00,vmcpherson,192.168.57.216,corp-server-01,SUCCESS,PASSWORD
1213,2025-09-01 00:27:00,jonathanmendoza,192.168.219.53,db-server-01,SUCCESS,PASSWORD
1214,2025-09-05 10:16:00,ghill,172.22.140.156,corp-server-02,FAILURE,MFA
1215,2025-09-06 05:40:00,ssmith,10.80.181.111,vpn-gateway,FAILURE,MFA
1216,2025-09-03 14:30:00,robert87,10.4.130.245,corp-server-01,FAILURE,MFA
1217,2025-09-01 10:15:00,armstrongadam,192.168.72.122,vpn-gateway,FAILURE,PASSWORD
1218,2025-09-01 06:59:00,eugene37,192.168.8.6,db-server-01,SUCCESS,SSH
1219,2025-09-07 19:09:00,amy61,172.24.8.83,corp-server-01,SUCCESS,SSH
1220,2025-09-05 10:10:00,ihuff,172.30.194.33,corp-server-01,FAILURE,MFA
1221,2025-09-06 15:19:00,griffinjacob,172.28.162.251,vpn-gateway,SUCCESS,SSH
1222,2025-09-05 00:25:00,rodriguezjulie,10.198.189.30,vpn-gateway,FAILURE,MFA
1223,2025-09-03 12:32:00,andersonwilliam,192.168.100.207,corp-server-02,SUCCESS,MFA
1224,2025-09-06 10:10:00,wriddle,10.131.148.254,vpn-gateway,SUCCESS,SSH
1225,2025-09-02 12:37:00,shieldsrobin,192.168.26.3,corp-server-02,FAILURE,SSH
1226,2025-09-03 10:41:00,victoria94,192.168.172.5,corp-server-01,FAILURE,MFA
1227,2025-09-05 21:06:00,davidbeard,192.168.50.190,corp-server-02,SUCCESS,PASSWORD
1228,2025-09-01 10:11:00,danielrios,192.168.254.145,db-server-01,FAILURE,PASSWORD
1229,2025-09-07 17:01:00,johnsonkimberly,192.168.150.207,db-server-01,FAILURE,MFA
1230,2025-09-06 05:06:00,cervantesapril,10.94.103.218,vpn-gateway,FAILURE,MFA
1231,2025-09-05 19:25:00,mosleymary,10.10.82.178,corp-server-01,SUCCESS,MFA
1232,2025-09-03 13:38:00,wmartin,192.168.24.81,corp-server-02,SUCCESS,SSH
1233,2025-09-04 04:34:00,herbertwolfe,192.168.222.221,vpn-gateway,SUCCESS,MFA
1234,2025-09-06 00:50:00,edwardthomas,192.168.152.131,corp-server-01,FAILURE,PASSWORD
1235,2025-09-01 08:48:00,nwest,10.54.10.73,corp-server-02,SUCCESS,PASSWORD
1236,2025-09-04 19:23:00,middletonjustin,192.168.219.163,vpn-gateway,SUCCESS,SSH
1237,2025-09-03 23:54:00,moralesmatthew,10.23.54.5,vpn-gateway,FAILURE,SSH
1238,2025-09-07 17:47:00,jsmith,192.168.107.106,vpn-gateway,FAILURE,PASSWORD
1239,2025-09-02 20:19:00,mejiajames,192.168.124.211,corp-server-02,SUCCESS,SSH
1240,2025-09-07 09:16:00,leslie55,10.184.223.49,corp-server-02,SUCCESS,SSH
1241,2025-09-03 06:16:00,chambersjason,172.17.13.170,vpn-gateway,SUCCESS,SSH
1242,2025-09-06 02:18:00,brennanashley,172.22.80.167,corp-server-02,SUCCESS,MFA
1243,2025-09-05 16:29:00,macdonaldsheri,10.208.22.207,db-server-01,SUCCESS,MFA
1244,2025-09-01 15:14:00,williamsthomas,192.168.248.98,db-server-01,FAILURE,SSH
1245,2025-09-05 09:44:00,vasquezmatthew,192.168.95.132,db-server-01,FAILURE,PASSWORD
1246,2025-09-07 03:42:00,molson,10.112.110.147,vpn-gateway,FAILURE,SSH
1247,2025-09-07 10:32:00,omay,172.25.183.158,vpn-gateway,SUCCESS,MFA
1248,2025-09-06 22:38:00,fergusonjerry,172.31.104.183,corp-server-01,FAILURE,SSH
1249,2025-09-06 14:08:00,robertgonzalez,172.25.15.27,db-server-01,SUCCESS,SSH
1250,2025-09-01 12:53:00,cindy21,10.237.98.149,corp-server-02,FAILURE,MFA
1251,2025-09-02 18:52:00,phaas,172.21.249.106,corp-server-01,FAILURE,MFA
1252,2025-09-07 15:38:00,collinssteven,172.20.107.33,vpn-gateway,SUCCESS,SSH
1253,2025-09-07 10:26:00,hevans,192.168.63.54,corp-server-02,FAILURE,SSH
1254,2025-09-02 02:48:00,douglas28,172.18.9.115,corp-server-02,SUCCESS,MFA
1255,2025-09-03 04:49:00,carl82,10.219.224.90,corp-server-01,SUCCESS,MFA
1256,2025-09-01 07:04:00,ajoseph,10.197.114.132,db-server-01,FAILURE,SSH
1257,2025-09-07 10:00:00,mariah17,172.25.142.253,db-server-01,FAILURE,MFA
1258,2025-09-03 08:44:00,amanda94,192.168.30.240,vpn-gateway,SUCCESS,MFA
1259,2025-09-07 01:54:00,brandonrojas,10.247.231.174,db-server-01,FAILURE,SSH
1260,2025-09-05 16:33:00,mitchellvanessa,172.17.157.186,db-server-01,FAILURE,PASSWORD
1261,2025-09-02 19:47:00,loridelgado,10.28.65.246,vpn-gateway,SUCCESS,SSH
1262,2025-09-07 08:44:00,kaguirre,172.20.196.203,corp-server-01,FAILURE,SSH
1263,2025-09-02 20:17:00,timothybowen,10.212.61.80,corp-server-02,FAILURE,PASSWORD
1264,2025-09-04 23:09:00,scooper,172.25.127.20,corp-server-02,SUCCESS,MFA
1265,2025-09-02 11:31:00,marynguyen,10.94.187.6,db-server-01,SUCCESS,PASSWORD
1266,2025-09-01 14:10:00,christinemiles,172.26.204.176,corp-server-01,FAILURE,SSH
1267,2025-09-06 00:42:00,jonathanwarren,172.29.26.255,vpn-gateway,FAILURE,MFA
1268,2025-09-07 18:57:00,kaitlyn17,10.193.125.41,db-server-01,SUCCESS,MFA
1269,2025-09-07 05:16:00,wbeltran,192.168.114.241,corp-server-02,SUCCESS,SSH
1270,2025-09-01 19:23:00,perrymatthew,172.24.161.147,corp-server-02,SUCCESS,SSH
1271,2025-09-04 09:23:00,phelpselizabeth,192.168.66.154,corp-server-02,SUCCESS,SSH
1272,2025-09-05 17:03:00,dylan21,172.25.83.179,corp-server-01,SUCCESS,SSH
1273,2025-09-06 07:21:00,lesliemiller,192.168.166.78,corp-server-01,SUCCESS,SSH
1274,2025-09-06 07:09:00,melissa34,10.239.16.96,corp-server-01,SUCCESS,PASSWORD
1275,2025-09-03 15:27:00,kathrynzhang,172.29.43.251,corp-server-02,FAILURE,PASSWORD
1276,2025-09-03 05:50:00,ricardoeaton,172.26.218.150,vpn-gateway,SUCCESS,SSH
1277,2025-09-02 16:07:00,simmonsmackenzie,192.168.46.117,db-server-01,FAILURE,SSH
1278,2025-09-05 01:52:00,brian42,172.21.1.231,db-server-01,FAILURE,MFA
1279,2025-09-03 10:09:00,craigspencer,192.168.108.74,vpn-gateway,SUCCESS,PASSWORD
1280,2025-09-06 19:22:00,sanfordcourtney,10.147.196.184,db-server-01,SUCCESS,PASSWORD
1281,2025-09-07 21:28:00,christopher54,192.168.60.246,db-server-01,SUCCESS,PASSWORD
1282,2025-09-02 03:04:00,qsmith,10.253.114.4,db-server-01,SUCCESS,MFA
1283,2025-09-05 21:19:00,barnesderek,172.18.131.128,vpn-gateway,FAILURE,MFA
1284,2025-09-05 21:06:00,ariana83,192.168.229.36,corp-server-02,FAILURE,PASSWORD
1285,2025-09-03 13:22:00,vpierce,172.20.192.221,db-server-01,SUCCESS,MFA
1286,2025-09-01 21:40:00,laura68,172.31.197.181,db-server-01,FAILURE,PASSWORD
1287,2025-09-05 08:37:00,heather15,192.168.251.91,corp-server-02,SUCCESS,MFA
1288,2025-09-07 06:39:00,crosbylori,192.168.195.244,corp-server-01,SUCCESS,PASSWORD
1289,2025-09-07 16:00:00,turneredward,10.200.60.91,vpn-gateway,FAILURE,SSH
1290,2025-09-07 18:29:00,icarter,10.198.46.204,vpn-gateway,SUCCESS,PASSWORD
1291,2025-09-07 02:48:00,rosetroy,10.115.57.21,db-server-01,FAILURE,MFA
1292,2025-09-07 12:06:00,gberger,10.55.125.226,corp-server-02,SUCCESS,SSH
1293,2025-09-03 12:45:00,jonathon48,192.168.211.35,vpn-gateway,FAILURE,MFA
1294,2025-09-04 09:01:00,williamsholly,192.168.225.144,db-server-01,FAILURE,PASSWORD
1295,2025-09-05 18:13:00,joybishop,10.94.104.73,db-server-01,SUCCESS,MFA
1296,2025-09-01 14:04:00,xcoleman,192.168.30.238,db-server-01,FAILURE,PASSWORD
1297,2025-09-04 20:08:00,hobbsholly,172.20.124.116,corp-server-01,FAILURE,PASSWORD
1298,2025-09-02 05:58:00,lmccullough,172.16.105.125,corp-server-02,SUCCESS,MFA
1299,2025-09-01 23:08:00,johnny66,172.26.168.233,corp-server-02,SUCCESS,MFA
1300,2025-09-03 20:14:00,tammy34,172.24.167.167,corp-server-02,FAILURE,SSH
1301,2025-09-06 14:20:00,davidlambert,10.228.247.119,corp-server-02,SUCCESS,SSH
1302,2025-09-01 19:45:00,brian17,192.168.224.236,db-server-01,FAILURE,MFA
1303,2025-09-03 16:13:00,hannahbutler,172.24.8.168,corp-server-02,SUCCESS,MFA
1304,2025-09-03 17:23:00,samanthahampton,192.168.97.85,vpn-gateway,FAILURE,PASSWORD
1305,2025-09-02 02:18:00,barnesadam,10.59.127.239,vpn-gateway,FAILURE,PASSWORD
1306,2025-09-06 11:03:00,gomezbrandy,10.135.216.44,corp-server-02,SUCCESS,SSH
1307,2025-09-03 14:07:00,michaelbartlett,172.21.255.240,db-server-01,SUCCESS,SSH
1308,2025-09-04 21:30:00,sthomas,172.23.157.3,db-server-01,SUCCESS,MFA
1309,2025-09-03 13:47:00,kimberly42,10.48.203.145,corp-server-01,FAILURE,SSH
1310,2025-09-04 09:51:00,christopher64,10.223.160.31,vpn-gateway,FAILURE,PASSWORD
1311,2025-09-01 11:29:00,christine22,192.168.151.13,vpn-gateway,SUCCESS,SSH
1312,2025-09-01 05:13:00,smithlaura,192.168.92.123,vpn-gateway,FAILURE,MFA
1313,2025-09-01 01:47:00,perezbrenda,192.168.105.189,corp-server-02,FAILURE,SSH
1314,2025-09-06 01:42:00,wnelson,172.27.229.166,vpn-gateway,SUCCESS,SSH
1315,2025-09-06 23:23:00,tonya82,192.168.92.178,corp-server-01,FAILURE,PASSWORD
1316,2025-09-05 09:55:00,petersenlinda,192.168.231.144,corp-server-01,FAILURE,MFA
1317,2025-09-05 16:43:00,michael86,10.232.49.114,vpn-gateway,SUCCESS,SSH
1318,2025-09-04 01:47:00,pchandler,10.21.184.153,corp-server-02,SUCCESS,MFA
1319,2025-09-03 13:42:00,alexandria33,172.31.234.213,db-server-01,FAILURE,MFA
1320,2025-09-03 12:36:00,julie45,10.194.255.15,db-server-01,SUCCESS,SSH
1321,2025-09-01 07:14:00,donaldsontiffany,192.168.108.126,db-server-01,SUCCESS,SSH
1322,2025-09-04 13:27:00,joe37,172.18.180.192,db-server-01,FAILURE,MFA
1323,2025-09-05 17:48:00,david04,192.168.134.171,corp-server-02,SUCCESS,PASSWORD
1324,2025-09-07 17:01:00,john34,10.233.226.102,corp-server-01,SUCCESS,MFA
1325,2025-09-07 10:34:00,danielallison,192.168.79.114,vpn-gateway,SUCCESS,SSH
1326,2025-09-05 13:40:00,oliviawilliams,172.21.134.230,db-server-01,SUCCESS,PASSWORD
1327,2025-09-02 03:02:00,garrisonalexander,192.168.39.190,db-server-01,FAILURE,PASSWORD
1328,2025-09-01 13:54:00,monicabrown,192.168.103.151,db-server-01,FAILURE,PASSWORD
1329,2025-09-03 16:15:00,courtneypayne,10.236.40.146,db-server-01,FAILURE,SSH
1330,2025-09-07 02:00:00,oritter,192.168.192.243,db-server-01,FAILURE,MFA
1331,2025-09-05 08:55:00,matthewmason,10.75.187.11,corp-server-02,SUCCESS,SSH
1332,2025-09-06 20:59:00,gjohnson,10.110.34.205,vpn-gateway,SUCCESS,MFA
1333,2025-09-03 17:40:00,harry22,192.168.118.179,corp-server-02,SUCCESS,MFA
1334,2025-09-06 14:30:00,philipgreen,10.117.58.18,corp-server-02,FAILURE,MFA
1335,2025-09-03 10:05:00,jennifer76,172.20.79.187,corp-server-01,FAILURE,SSH
1336,2025-09-01 16:25:00,lhopkins,192.168.244.45,corp-server-01,FAILURE,SSH
1337,2025-09-07 12:27:00,sandrafoster,172.29.198.66,vpn-gateway,FAILURE,MFA
1338,2025-09-03 05:02:00,robert15,10.23.235.140,db-server-01,FAILURE,SSH
1339,2025-09-03 21:47:00,jeannewalker,10.136.218.237,db-server-01,FAILURE,PASSWORD
1340,2025-09-04 05:49:00,amanda28,192.168.44.170,vpn-gateway,SUCCESS,SSH
1341,2025-09-06 13:39:00,donnacampbell,172.25.234.226,corp-server-02,FAILURE,PASSWORD
1342,2025-09-04 15:17:00,hnichols,10.18.214.224,db-server-01,SUCCESS,PASSWORD
1343,2025-09-07 18:18:00,tyler78,172.23.183.254,corp-server-02,FAILURE,MFA
1344,2025-09-01 17:04:00,laurie70,192.168.7.65,corp-server-02,FAILURE,MFA
1345,2025-09-06 23:52:00,qcortez,172.31.47.16,corp-server-02,SUCCESS,SSH
1346,2025-09-05 18:57:00,golsen,10.50.56.101,corp-server-01,SUCCESS,PASSWORD
1347,2025-09-06 07:34:00,jason22,10.119.65.2,corp-server-02,SUCCESS,SSH
1348,2025-09-01 13:32:00,qwilson,10.251.93.129,corp-server-02,SUCCESS,SSH
1349,2025-09-07 02:06:00,dcarroll,192.168.74.239,vpn-gateway,FAILURE,PASSWORD
1350,2025-09-06 01:46:00,briannaali,192.168.111.6,corp-server-01,SUCCESS,MFA
1351,2025-09-07 07:10:00,ashley64,172.25.176.73,vpn-gateway,FAILURE,SSH
1352,2025-09-07 21:29:00,justinturner,10.182.187.130,corp-server-01,FAILURE,PASSWORD
1353,2025-09-07 03:19:00,craiggibson,172.22.158.49,vpn-gateway,SUCCESS,SSH
1354,2025-09-02 16:00:00,brianfoster,10.243.199.119,db-server-01,SUCCESS,SSH
1355,2025-09-06 12:44:00,christinalewis,172.31.242.146,corp-server-02,FAILURE,PASSWORD
1356,2025-09-07 13:30:00,sharon90,10.127.166.31,corp-server-02,FAILURE,MFA
1357,2025-09-04 05:04:00,wellsdalton,10.157.6.177,corp-server-01,SUCCESS,PASSWORD
1358,2025-09-01 12:05:00,travis81,10.205.114.250,corp-server-01,SUCCESS,MFA
1359,2025-09-07 18:55:00,ballkim,192.168.247.133,corp-server-01,FAILURE,MFA
1360,2025-09-05 04:11:00,samuelrobertson,10.131.118.87,vpn-gateway,SUCCESS,PASSWORD
1361,2025-09-07 04:50:00,patrick64,10.166.166.161,corp-server-02,FAILURE,PASSWORD
1362,2025-09-04 08:14:00,stevenssarah,172.25.176.226,db-server-01,FAILURE,PASSWORD
1363,2025-09-02 14:40:00,kelly83,192.168.241.29,corp-server-02,SUCCESS,MFA
1364,2025-09-03 06:22:00,ortegamelissa,10.75.223.33,vpn-gateway,FAILURE,MFA
1365,2025-09-04 10:01:00,keith00,172.23.239.42,corp-server-02,FAILURE,PASSWORD
1366,2025-09-02 14:07:00,gregory41,10.186.1.9,corp-server-01,FAILURE,PASSWORD
1367,2025-09-07 14:11:00,barbaramooney,172.29.10.151,corp-server-02,FAILURE,MFA
1368,2025-09-07 04:08:00,laustin,172.23.95.225,db-server-01,SUCCESS,MFA
1369,2025-09-06 00:19:00,iroy,172.29.255.148,db-server-01,SUCCESS,MFA
1370,2025-09-05 06:38:00,daniel42,172.21.254.96,corp-server-02,SUCCESS,PASSWORD
1371,2025-09-02 12:03:00,ethompson,10.130.4.22,corp-server-01,SUCCESS,PASSWORD
1372,2025-09-01 12:07:00,leonardsilva,172.31.60.165,corp-server-01,SUCCESS,MFA
1373,2025-09-02 10:54:00,kdavis,192.168.133.22,vpn-gateway,SUCCESS,SSH
1374,2025-09-02 05:37:00,sanchezelizabeth,172.19.7.86,corp-server-02,SUCCESS,SSH
1375,2025-09-06 08:17:00,smithrachel,172.21.188.174,db-server-01,FAILURE,SSH
1376,2025-09-03 23:58:00,molinamichele,192.168.26.51,corp-server-01,FAILURE,PASSWORD
1377,2025-09-06 15:42:00,burnscrystal,172.21.105.136,corp-server-02,SUCCESS,SSH
1378,2025-09-03 23:10:00,simpsonchristian,172.20.156.136,corp-server-01,FAILURE,MFA
1379,2025-09-03 20:40:00,luke61,192.168.183.91,vpn-gateway,FAILURE,SSH
1380,2025-09-02 15:18:00,brittany28,10.134.28.249,db-server-01,FAILURE,SSH
1381,2025-09-04 16:48:00,tpierce,172.17.138.223,vpn-gateway,SUCCESS,MFA
1382,2025-09-05 05:25:00,tfoster,10.134.23.138,corp-server-02,SUCCESS,PASSWORD
1383,2025-09-02 06:10:00,brownsean,172.20.66.25,corp-server-02,SUCCESS,PASSWORD
1384,2025-09-03 15:22:00,jeffrey10,192.168.139.49,corp-server-02,SUCCESS,MFA
1385,2025-09-02 07:03:00,eddie96,192.168.201.237,vpn-gateway,SUCCESS,PASSWORD
1386,2025-09-05 01:16:00,michelle45,192.168.91.55,corp-server-01,FAILURE,MFA
1387,2025-09-02 12:34:00,nwhite,172.24.247.251,corp-server-01,SUCCESS,MFA
1388,2025-09-04 07:51:00,mullendiane,172.21.2.230,db-server-01,SUCCESS,PASSWORD
1389,2025-09-05 22:46:00,kgreene,172.23.49.219,vpn-gateway,SUCCESS,SSH
1390,2025-09-04 11:12:00,laura44,172.18.49.117,corp-server-02,FAILURE,MFA
1391,2025-09-01 08:23:00,sandra41,10.253.145.44,vpn-gateway,FAILURE,SSH
1392,2025-09-01 20:52:00,ctaylor,10.82.159.195,vpn-gateway,SUCCESS,PASSWORD
1393,2025-09-04 06:18:00,mary07,10.158.55.248,corp-server-02,SUCCESS,MFA
1394,2025-09-07 00:32:00,david98,10.255.63.24,vpn-gateway,FAILURE,PASSWORD
1395,2025-09-04 04:21:00,fmartin,172.25.100.151,corp-server-02,SUCCESS,SSH
1396,2025-09-07 09:37:00,gstewart,192.168.57.211,corp-server-01,SUCCESS,PASSWORD
1397,2025-09-02 18:34:00,turnerangela,172.17.47.14,vpn-gateway,SUCCESS,MFA
1398,2025-09-05 04:28:00,jameszavala,172.20.51.20,vpn-gateway,SUCCESS,SSH
1399,2025-09-03 09:30:00,wallacejennifer,192.168.88.32,corp-server-02,SUCCESS,MFA
1400,2025-09-01 11:28:00,dcallahan,172.30.157.179,corp-server-02,SUCCESS,MFA
1401,2025-09-02 07:58:00,martinsteven,10.181.56.140,corp-server-02,SUCCESS,MFA
1402,2025-09-05 08:20:00,reynoldslaura,192.168.134.85,corp-server-02,SUCCESS,MFA
1403,2025-09-01 03:26:00,cmorgan,192.168.248.27,vpn-gateway,FAILURE,SSH
1404,2025-09-06 21:01:00,krystalallen,10.158.93.81,corp-server-01,SUCCESS,MFA
1405,2025-09-07 13:17:00,hpatton,10.203.227.144,corp-server-02,SUCCESS,PASSWORD
1406,2025-09-03 05:50:00,lynnobrien,10.22.84.213,corp-server-02,SUCCESS,MFA
1407,2025-09-07 14:57:00,garciamelanie,172.31.39.98,db-server-01,FAILURE,MFA
1408,2025-09-03 13:43:00,schmidtjustin,172.19.56.223,vpn-gateway,SUCCESS,SSH
1409,2025-09-06 19:47:00,coopermichael,172.16.247.71,corp-server-01,FAILURE,MFA
1410,2025-09-01 08:08:00,anthony70,10.135.223.80,corp-server-01,SUCCESS,SSH
1411,2025-09-03 18:11:00,tammymaxwell,10.136.232.124,db-server-01,SUCCESS,SSH
1412,2025-09-06 03:21:00,showard,10.210.136.209,corp-server-02,SUCCESS,SSH
1413,2025-09-07 03:43:00,manueljones,172.25.233.180,vpn-gateway,SUCCESS,SSH
1414,2025-09-07 02:52:00,jmorales,172.30.224.8,corp-server-02,FAILURE,MFA
1415,2025-09-06 21:07:00,lukehill,172.25.11.246,corp-server-01,FAILURE,MFA
1416,2025-09-06 04:48:00,shannon19,10.13.31.144,vpn-gateway,SUCCESS,SSH
1417,2025-09-04 17:27:00,samuel90,192.168.100.169,db-server-01,SUCCESS,PASSWORD
1418,2025-09-06 22:47:00,hamiltonjames,192.168.150.143,vpn-gateway,SUCCESS,MFA
1419,2025-09-01 03:11:00,thomasjulie,10.15.153.91,corp-server-02,FAILURE,SSH
1420,2025-09-05 01:24:00,jodi26,192.168.152.20,vpn-gateway,FAILURE,MFA
1421,2025-09-04 03:46:00,calebpierce,192.168.207.53,corp-server-02,FAILURE,MFA
1422,2025-09-05 17:08:00,ryanyoung,172.30.163.164,vpn-gateway,SUCCESS,SSH
1423,2025-09-06 15:23:00,katiedominguez,10.97.35.175,vpn-gateway,FAILURE,PASSWORD
1424,2025-09-02 14:53:00,elizabethsmith,10.141.64.250,corp-server-01,SUCCESS,SSH
1425,2025-09-04 16:46:00,zclark,192.168.171.176,db-server-01,SUCCESS,MFA
1426,2025-09-02 17:38:00,carly20,192.168.255.144,corp-server-01,SUCCESS,SSH
1427,2025-09-02 14:21:00,dylan60,172.20.154.82,db-server-01,FAILURE,SSH
1428,2025-09-06 00:59:00,taylor08,10.129.198.136,vpn-gateway,SUCCESS,PASSWORD
1429,2025-09-04 09:40:00,elopez,10.84.11.60,corp-server-02,SUCCESS,PASSWORD
1430,2025-09-01 20:26:00,teresarios,10.44.72.146,corp-server-02,SUCCESS,MFA
1431,2025-09-06 17:41:00,rhonda16,10.64.62.242,corp-server-02,FAILURE,MFA
1432,2025-09-01 14:07:00,uwilson,172.20.213.65,corp-server-01,SUCCESS,PASSWORD
1433,2025-09-04 07:40:00,davidbryant,192.168.224.1,corp-server-01,FAILURE,MFA
1434,2025-09-04 00:26:00,lewiskelly,172.28.94.242,corp-server-02,SUCCESS,PASSWORD
1435,2025-09-06 23:55:00,michelle34,192.168.135.159,vpn-gateway,FAILURE,MFA
1436,2025-09-02 19:44:00,richard57,192.168.78.17,corp-server-01,FAILURE,SSH
1437,2025-09-05 05:24:00,carrieperez,10.126.122.70,corp-server-01,FAILURE,SSH
1438,2025-09-07 01:38:00,toddsmith,192.168.51.78,db-server-01,FAILURE,SSH
1439,2025-09-02 14:51:00,katherine18,192.168.21.212,corp-server-01,SUCCESS,MFA
1440,2025-09-01 03:09:00,jacqueline62,10.44.182.112,db-server-01,SUCCESS,SSH
1441,2025-09-04 06:29:00,pturner,172.30.36.74,db-server-01,FAILURE,SSH
1442,2025-09-02 08:22:00,erin11,192.168.24.203,corp-server-01,FAILURE,PASSWORD
1443,2025-09-03 11:22:00,wendygarcia,10.166.233.147,corp-server-02,FAILURE,SSH
1444,2025-09-07 14:06:00,leachamanda,192.168.30.243,corp-server-01,SUCCESS,MFA
1445,2025-09-05 19:57:00,qlarsen,192.168.142.36,corp-server-01,FAILURE,MFA
1446,2025-09-02 18:49:00,careyjeremy,172.23.127.123,corp-server-01,FAILURE,SSH
1447,2025-09-04 03:08:00,esmith,172.30.39.139,corp-server-02,FAILURE,MFA
1448,2025-09-03 18:45:00,yorkkatelyn,192.168.198.103,corp-server-02,SUCCESS,SSH
1449,2025-09-05 08:02:00,crystal15,10.26.8.28,vpn-gateway,SUCCESS,MFA
1450,2025-09-03 07:26:00,huberjohnathan,172.26.148.187,db-server-01,FAILURE,SSH
1451,2025-09-01 19:17:00,linralph,172.20.184.22,db-server-01,FAILURE,SSH
1452,2025-09-03 22:35:00,ffisher,172.29.64.114,corp-server-02,FAILURE,MFA
1453,2025-09-04 21:11:00,patricia19,172.21.127.233,vpn-gateway,SUCCESS,PASSWORD
1454,2025-09-07 19:31:00,nathanielyu,10.195.207.63,db-server-01,SUCCESS,PASSWORD
1455,2025-09-06 11:10:00,bergmatthew,172.29.51.13,corp-server-02,SUCCESS,MFA
1456,2025-09-04 08:12:00,anthonyjones,10.171.164.9,corp-server-01,FAILURE,MFA
1457,2025-09-05 02:59:00,robertsashley,192.168.131.37,vpn-gateway,SUCCESS,SSH
1458,2025-09-02 01:11:00,melissasimpson,172.26.152.12,db-server-01,SUCCESS,PASSWORD
1459,2025-09-03 00:31:00,angelflores,10.128.86.23,vpn-gateway,FAILURE,MFA
1460,2025-09-06 12:32:00,ericksonrichard,192.168.113.208,corp-server-01,SUCCESS,MFA
1461,2025-09-04 16:54:00,christine02,10.28.30.4,corp-server-01,FAILURE,SSH
1462,2025-09-01 21:20:00,jeffrey87,10.125.151.182,corp-server-02,SUCCESS,MFA
1463,2025-09-05 20:52:00,pachecochristopher,10.224.230.165,db-server-01,SUCCESS,PASSWORD
1464,2025-09-06 05:48:00,yhardy,172.23.5.114,corp-server-01,SUCCESS,MFA
