log_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,action
1232,2025-09-01 03:59:00,172.19.43.64,10.190.80.232,2123,8080,TCP,ALLOW
1233,2025-09-07 15:32:00,172.26.173.26,192.168.95.175,34341,8080,UDP,DROP
1234,2025-09-04 11:49:00,172.19.2.97,172.26.103.5,25112,8080,TCP,DENY
1235,2025-09-05 08:46:00,192.168.117.27,172.19.185.190,44329,3389,TCP,DENY
1236,2025-09-07 09:39:00,10.14.84.203,172.19.59.194,24360,22,UDP,DENY
1237,2025-09-06 01:26:00,10.181.233.51,10.246.4.144,14875,22,UDP,DENY
1238,2025-09-07 20:15:00,192.168.64.77,192.168.99.122,25046,8080,UDP,DROP
1239,2025-09-06 03:07:00,192.168.26.146,172.16.233.219,30483,8080,UDP,DROP
1240,2025-09-01 12:07:00,192.168.149.226,192.168.231.127,46145,8080,UDP,DENY
1241,2025-09-02 00:31:00,10.102.115.56,10.10.172.213,31290,443,TCP,DENY
1242,2025-09-02 10:13:00,192.168.62.151,192.168.61.54,31321,8080,TCP,ALLOW
1243,2025-09-06 08:26:00,10.47.115.63,172.16.34.32,37707,443,UDP,DENY
1244,2025-09-06 13:34:00,10.196.161.200,10.184.144.131,7080,3389,TCP,ALLOW
1245,2025-09-03 23:24:00,10.191.19.63,10.86.55.191,65398,80,TCP,ALLOW
1246,2025-09-04 06:03:00,192.168.95.38,10.58.232.193,30558,22,TCP,DENY
1247,2025-09-06 01:06:00,172.27.86.161,172.16.25.118,25517,8080,TCP,DENY
1248,2025-09-05 02:52:00,192.168.57.113,192.168.36.3,18623,80,UDP,DROP
1249,2025-09-04 17:22:00,192.168.108.51,172.17.139.55,25886,80,TCP,ALLOW
1250,2025-09-01 15:10:00,172.16.136.114,172.31.171.236,26895,80,UDP,DROP
1251,2025-09-06 05:47:00,10.96.104.136,172.16.21.42,61324,80,UDP,ALLOW
1252,2025-09-05 23:31:00,172.24.162.25,10.136.10.14,51943,443,TCP,DROP
1253,2025-09-05 13:29:00,192.168.227.6,192.168.147.30,8353,443,UDP,DROP
1254,2025-09-07 01:18:00,192.168.158.227,10.138.250.158,56043,443,TCP,DROP
1255,2025-09-03 16:16:00,172.28.9.71,192.168.132.223,35161,22,UDP,DENY
1256,2025-09-01 08:53:00,10.167.122.66,192.168.149.167,44984,22,UDP,DENY
1257,2025-09-02 01:46:00,192.168.239.139,192.168.68.94,44983,443,UDP,DROP
1258,2025-09-03 21:37:00,172.26.97.67,192.168.4.183,51613,443,TCP,DROP
1259,2025-09-06 12:23:00,10.171.107.52,192.168.56.187,52095,443,UDP,DROP
1260,2025-09-05 06:48:00,192.168.166.56,172.21.134.61,12229,443,UDP,DENY
1261,2025-09-02 00:19:00,192.168.142.147,172.30.214.74,16816,8080,UDP,DROP
1262,2025-09-02 22:13:00,172.19.14.213,192.168.130.211,21985,22,UDP,DENY
1263,2025-09-07 01:14:00,10.144.168.145,192.168.210.57,55461,443,TCP,ALLOW
1264,2025-09-04 12:06:00,192.168.194.13,172.22.194.153,21375,22,TCP,DROP
1265,2025-09-07 21:57:00,172.18.10.79,172.26.213.232,45494,8080,TCP,ALLOW
1266,2025-09-04 06:55:00,172.25.247.221,172.22.107.120,8131,8080,UDP,ALLOW
1267,2025-09-07 22:36:00,10.85.141.111,192.168.171.14,59322,80,UDP,DENY
1268,2025-09-04 15:30:00,172.22.210.204,172.17.200.136,42105,22,TCP,DROP
1269,2025-09-04 23:07:00,172.19.163.61,10.187.197.2,41440,3389,TCP,DENY
1270,2025-09-07 07:14:00,192.168.73.156,10.152.243.205,34039,443,UDP,DENY
1271,2025-09-06 22:07:00,192.168.28.22,172.17.135.89,13451,80,TCP,ALLOW
1272,2025-09-04 01:32:00,172.23.105.28,10.220.148.28,27593,443,UDP,DENY
1273,2025-09-04 18:50:00,10.212.35.240,172.25.58.25,64845,22,UDP,DROP
1274,2025-09-02 06:00:00,10.71.138.161,172.28.241.89,30366,22,TCP,DENY
1275,2025-09-07 02:08:00,10.27.254.49,192.168.167.48,43058,80,UDP,DENY
1276,2025-09-03 05:38:00,172.30.28.41,192.168.192.244,6017,8080,TCP,DROP
1277,2025-09-05 20:04:00,192.168.4.138,192.168.116.51,52383,22,TCP,ALLOW
1278,2025-09-02 14:26:00,192.168.91.7,172.27.156.123,14882,80,UDP,ALLOW
1279,2025-09-07 10:30:00,172.19.33.10,10.202.229.22,31548,22,TCP,DROP
1280,2025-09-01 11:41:00,172.24.145.33,192.168.122.209,48414,22,UDP,ALLOW
1281,2025-09-05 17:52:00,172.31.68.191,192.168.79.50,53882,8080,UDP,DROP
1282,2025-09-05 18:02:00,172.25.195.64,172.21.139.15,55037,80,UDP,DROP
1283,2025-09-02 04:32:00,172.21.92.105,10.142.0.181,18184,8080,TCP,DROP
1284,2025-09-01 23:07:00,172.24.179.138,172.22.252.106,45305,3389,TCP,ALLOW
1285,2025-09-05 00:32:00,172.19.151.125,192.168.128.219,42811,80,TCP,DENY
1286,2025-09-05 19:59:00,192.168.129.216,192.168.216.8,50203,22,UDP,DENY
1287,2025-09-05 08:07:00,192.168.48.107,192.168.64.97,60377,443,TCP,DROP
1288,2025-09-07 05:30:00,172.31.119.186,10.237.7.131,54615,8080,UDP,ALLOW
1289,2025-09-07 13:10:00,172.27.122.170,10.103.10.11,34753,443,UDP,DROP
1290,2025-09-03 09:05:00,192.168.82.42,172.29.6.87,61371,22,UDP,DROP
1291,2025-09-03 14:45:00,10.68.229.146,172.27.74.68,8625,3389,TCP,DENY
1292,2025-09-07 09:01:00,10.112.234.169,172.26.6.22,62726,443,TCP,DROP
1293,2025-09-04 20:47:00,192.168.38.134,192.168.244.67,44493,22,UDP,DENY
1294,2025-09-06 13:55:00,10.65.40.52,10.175.11.51,14383,8080,UDP,DENY
1295,2025-09-01 11:19:00,192.168.59.177,10.201.20.240,26215,8080,UDP,ALLOW
1296,2025-09-05 15:54:00,192.168.37.8,10.133.161.165,26397,8080,TCP,DENY
1297,2025-09-04 18:35:00,192.168.148.69,10.214.150.169,11874,3389,UDP,DENY
1298,2025-09-03 20:00:00,192.168.30.1,10.215.178.94,7176,443,UDP,DROP
1299,2025-09-04 06:17:00,172.19.6.234,192.168.14.246,59377,8080,TCP,DROP
1300,2025-09-05 06:36:00,192.168.16.87,10.46.155.99,63175,8080,TCP,DENY
1301,2025-09-04 05:35:00,10.206.204.61,10.94.254.3,36191,80,UDP,DROP
1302,2025-09-04 17:03:00,192.168.147.243,10.176.22.74,23509,8080,UDP,DROP
1303,2025-09-02 14:16:00,10.43.239.191,192.168.89.120,5200,443,TCP,ALLOW
1304,2025-09-07 21:27:00,172.22.34.99,10.5.247.145,63312,8080,TCP,DENY
1305,2025-09-02 04:08:00,192.168.204.9,192.168.72.229,42438,443,UDP,DROP
1306,2025-09-05 05:14:00,172.30.37.217,172.30.232.75,32350,8080,UDP,ALLOW
1307,2025-09-07 17:03:00,10.200.176.115,192.168.72.150,29944,8080,UDP,DENY
1308,2025-09-05 08:26:00,192.168.215.146,192.168.213.179,8794,3389,UDP,DENY
1309,2025-09-07 10:36:00,192.168.163.162,172.29.38.186,49177,443,UDP,DENY
1310,2025-09-03 22:18:00,172.31.81.188,192.168.221.36,10244,8080,UDP,DENY
1311,2025-09-02 05:04:00,192.168.136.99,192.168.202.81,33294,3389,UDP,DENY
1312,2025-09-07 02:47:00,192.168.119.98,172.28.161.90,58126,80,TCP,DROP
1313,2025-09-07 02:57:00,10.73.91.217,172.16.21.196,33447,22,UDP,DENY
1314,2025-09-06 12:26:00,172.23.150.107,172.25.206.21,29636,3389,UDP,DENY
1315,2025-09-05 02:08:00,10.2.121.33,192.168.154.58,63261,443,UDP,DROP
1316,2025-09-07 04:22:00,172.16.43.53,192.168.18.21,6011,22,TCP,DENY
1317,2025-09-05 22:13:00,10.148.134.48,172.19.116.73,33010,3389,TCP,DENY
1318,2025-09-06 15:20:00,192.168.43.3,192.168.8.84,9548,80,UDP,DROP
1319,2025-09-03 07:06:00,10.207.38.168,192.168.218.218,16347,3389,UDP,DENY
1320,2025-09-06 11:19:00,10.120.172.255,192.168.245.232,65280,8080,UDP,DROP
1321,2025-09-03 12:32:00,172.16.70.185,10.37.146.84,49748,80,TCP,DENY
1322,2025-09-01 06:18:00,172.29.117.120,192.168.98.69,10629,8080,UDP,ALLOW
1323,2025-09-02 08:05:00,192.168.51.112,192.168.26.242,9851,443,UDP,DENY
1324,2025-09-01 07:01:00,192.168.140.161,172.20.102.50,34068,22,TCP,DENY
1325,2025-09-01 17:25:00,192.168.124.34,192.168.223.183,58636,80,UDP,DROP
1326,2025-09-01 20:38:00,10.25.142.193,172.20.207.72,25728,3389,TCP,DENY
1327,2025-09-04 22:03:00,10.85.203.39,172.28.202.154,39139,3389,UDP,DROP
1328,2025-09-01 20:42:00,10.130.157.97,172.23.14.22,41379,80,UDP,DENY
1329,2025-09-04 14:16:00,172.28.92.132,10.37.100.70,13622,8080,UDP,DENY
1330,2025-09-07 01:15:00,172.17.176.28,10.95.139.233,35707,22,UDP,ALLOW
1331,2025-09-03 01:07:00,192.168.143.39,10.77.5.8,30281,80,UDP,DROP
1332,2025-09-02 07:44:00,192.168.45.226,192.168.108.21,17353,443,UDP,ALLOW
1333,2025-09-02 07:15:00,192.168.224.36,10.182.24.251,41079,8080,UDP,ALLOW
1334,2025-09-03 08:23:00,10.112.50.61,172.20.98.199,30248,443,TCP,DROP
1335,2025-09-06 09:36:00,192.168.79.122,192.168.119.226,52812,22,UDP,DENY
1336,2025-09-06 19:53:00,192.168.87.7,192.168.76.137,57150,80,UDP,DENY
1337,2025-09-02 04:00:00,192.168.181.63,192.168.57.216,6618,80,UDP,DENY
1338,2025-09-01 13:51:00,172.26.228.150,192.168.19.4,46972,3389,UDP,DENY
1339,2025-09-02 05:30:00,172.20.187.157,172.18.191.149,22679,8080,UDP,DROP
1340,2025-09-07 03:16:00,10.159.246.214,192.168.146.39,20265,80,UDP,ALLOW
1341,2025-09-01 10:55:00,192.168.34.225,192.168.214.23,9040,443,TCP,ALLOW
1342,2025-09-02 12:10:00,10.72.102.88,10.148.147.142,2191,80,UDP,ALLOW
1343,2025-09-06 22:14:00,10.136.138.83,192.168.43.144,5260,8080,TCP,DROP
1344,2025-09-01 16:54:00,192.168.87.176,10.73.65.226,19225,443,TCP,ALLOW
1345,2025-09-07 07:08:00,192.168.133.115,192.168.143.205,48906,8080,UDP,DENY
1346,2025-09-05 07:48:00,10.23.190.27,192.168.14.178,40210,80,UDP,DROP
1347,2025-09-01 14:43:00,172.28.154.253,192.168.29.14,41933,8080,TCP,DROP
1348,2025-09-03 09:52:00,192.168.99.53,172.26.204.13,42276,80,UDP,ALLOW
1349,2025-09-05 03:23:00,10.124.204.234,192.168.241.211,39505,443,UDP,DENY
1350,2025-09-02 17:43:00,192.168.183.153,172.20.216.192,9038,80,UDP,DROP
1351,2025-09-03 21:56:00,192.168.138.254,172.21.93.193,60352,3389,UDP,DENY
1352,2025-09-04 20:03:00,192.168.52.159,192.168.194.177,39679,22,UDP,ALLOW
1353,2025-09-06 23:49:00,192.168.223.179,10.16.39.186,11885,443,UDP,DROP
1354,2025-09-02 19:06:00,10.165.158.58,10.52.3.47,17710,8080,TCP,DENY
1355,2025-09-03 12:30:00,192.168.113.199,172.24.246.77,62462,8080,UDP,DENY
1356,2025-09-01 06:29:00,192.168.44.194,10.249.228.63,12772,443,TCP,DROP
1357,2025-09-01 08:56:00,172.30.67.210,192.168.115.156,42913,22,TCP,DROP
1358,2025-09-02 14:36:00,192.168.247.246,192.168.254.162,12240,3389,UDP,ALLOW
1359,2025-09-02 19:27:00,10.88.149.160,192.168.58.90,57406,443,UDP,DENY
1360,2025-09-06 06:09:00,192.168.114.194,192.168.22.202,36534,8080,UDP,DENY
1361,2025-09-01 18:59:00,172.16.128.71,192.168.86.43,43703,80,UDP,DENY
1362,2025-09-06 05:06:00,10.177.78.47,10.252.72.219,39898,22,TCP,DENY
1363,2025-09-03 10:40:00,10.184.64.79,172.28.226.170,9180,80,UDP,ALLOW
1364,2025-09-02 18:15:00,172.20.93.53,172.27.37.163,65144,443,UDP,ALLOW
1365,2025-09-05 00:25:00,10.131.234.34,192.168.68.207,60397,22,UDP,DROP
1366,2025-09-01 02:28:00,192.168.10.174,10.9.223.110,50487,8080,TCP,ALLOW
1367,2025-09-07 04:13:00,10.221.89.85,10.35.136.171,33092,22,TCP,DENY
1368,2025-09-06 02:45:00,172.25.117.42,172.23.135.72,48167,22,UDP,DENY
1369,2025-09-04 18:50:00,172.21.200.39,192.168.121.199,18298,8080,TCP,ALLOW
1370,2025-09-01 08:16:00,192.168.232.227,10.231.108.223,31293,22,UDP,DROP
1371,2025-09-07 16:47:00,172.21.175.52,10.225.83.74,1043,22,UDP,DROP
1372,2025-09-06 21:50:00,192.168.122.190,172.21.219.7,26613,3389,TCP,DENY
1373,2025-09-04 13:56:00,192.168.245.149,10.204.136.167,11285,3389,UDP,ALLOW
1374,2025-09-05 14:02:00,192.168.125.89,192.168.192.128,51833,80,TCP,DENY
1375,2025-09-06 03:54:00,192.168.211.195,10.175.74.189,8594,443,TCP,DROP
1376,2025-09-02 12:57:00,192.168.254.13,192.168.249.82,60825,3389,TCP,DENY
1377,2025-09-02 03:51:00,10.210.157.154,192.168.126.99,3377,3389,UDP,ALLOW
1378,2025-09-03 04:15:00,192.168.183.153,192.168.94.8,22612,443,UDP,DENY
1379,2025-09-05 04:11:00,172.28.74.116,192.168.133.91,37546,80,TCP,DROP
1380,2025-09-04 19:16:00,10.123.115.77,172.20.145.19,21199,22,UDP,DROP
1381,2025-09-04 21:07:00,192.168.248.228,10.76.64.170,6036,3389,TCP,ALLOW
1382,2025-09-02 08:47:00,172.18.17.227,10.123.202.253,43679,3389,UDP,DENY
1383,2025-09-05 19:03:00,192.168.200.4,172.24.139.95,3973,80,UDP,DENY
1384,2025-09-07 05:04:00,192.168.151.21,192.168.91.55,60598,8080,TCP,ALLOW
1385,2025-09-07 20:58:00,192.168.220.190,10.112.127.58,64728,80,TCP,DROP
1386,2025-09-07 09:24:00,192.168.172.200,192.168.57.216,21531,8080,TCP,DROP
1387,2025-09-06 10:32:00,172.30.231.228,172.19.221.153,57985,3389,TCP,ALLOW
1388,2025-09-03 14:42:00,10.105.121.151,10.220.181.37,48485,80,UDP,ALLOW
1389,2025-09-06 06:47:00,10.194.249.51,172.24.219.149,55141,3389,TCP,ALLOW
1390,2025-09-04 15:33:00,192.168.213.169,10.224.96.113,22177,3389,UDP,DENY
1391,2025-09-06 02:51:00,172.31.67.245,192.168.66.88,22793,443,UDP,DENY
1392,2025-09-07 15:04:00,10.137.64.142,192.168.54.149,30804,80,TCP,DENY
1393,2025-09-04 19:53:00,172.28.241.230,192.168.63.187,58363,443,TCP,DENY
1394,2025-09-01 12:25:00,10.117.218.192,192.168.215.249,47094,443,TCP,DENY
1395,2025-09-06 19:11:00,172.22.9.27,10.38.200.211,21359,8080,TCP,ALLOW
1396,2025-09-02 13:30:00,192.168.59.167,172.27.120.239,23714,443,TCP,DENY
1397,2025-09-06 20:48:00,172.25.83.81,172.28.1.138,42772,443,TCP,DENY
1398,2025-09-06 12:57:00,10.60.75.166,172.19.92.219,46520,3389,UDP,ALLOW
1399,2025-09-07 05:21:00,192.168.237.165,192.168.241.153,16191,22,UDP,ALLOW
1400,2025-09-04 22:20:00,192.168.158.252,172.30.248.4,33564,443,UDP,ALLOW
1401,2025-09-07 20:45:00,192.168.202.15,192.168.18.237,28110,80,TCP,ALLOW
1402,2025-09-06 01:09:00,192.168.210.109,10.199.6.246,2360,80,UDP,ALLOW
1403,2025-09-05 03:58:00,172.22.203.83,192.168.47.109,21285,80,TCP,ALLOW
1404,2025-09-06 19:17:00,172.27.118.89,172.16.100.22,27799,22,TCP,DROP
1405,2025-09-04 20:16:00,10.199.17.5,10.5.223.166,29327,22,UDP,ALLOW
1406,2025-09-06 23:42:00,172.16.237.143,10.11.189.217,50864,443,TCP,DROP
1407,2025-09-07 01:12:00,192.168.129.155,172.30.174.156,16754,3389,UDP,ALLOW
1408,2025-09-05 17:14:00,192.168.115.45,172.25.219.93,64474,3389,TCP,ALLOW
1409,2025-09-04 20:53:00,192.168.98.93,192.168.54.70,30707,443,TCP,ALLOW
1410,2025-09-01 13:19:00,10.119.55.29,192.168.189.147,5109,22,TCP,DROP
1411,2025-09-04 12:17:00,172.22.241.166,192.168.27.109,27916,3389,TCP,DENY
1412,2025-09-07 06:08:00,10.89.216.89,172.29.22.176,4088,8080,TCP,DENY
1413,2025-09-02 18:53:00,192.168.68.144,172.17.149.255,10852,22,TCP,DENY
1414,2025-09-02 02:35:00,10.163.75.58,10.97.35.223,30848,22,UDP,DENY
1415,2025-09-03 19:48:00,192.168.38.231,192.168.116.231,30250,8080,TCP,DROP
1416,2025-09-06 01:01:00,10.154.67.90,10.232.2.144,44070,80,TCP,DROP
1417,2025-09-01 06:06:00,172.20.122.212,192.168.86.191,30506,443,UDP,ALLOW
1418,2025-09-03 12:08:00,10.191.215.92,10.173.246.66,53475,8080,UDP,DROP
1419,2025-09-01 23:12:00,172.30.179.189,172.29.202.248,37815,80,TCP,ALLOW
1420,2025-09-04 21:14:00,10.48.177.236,10.205.125.126,14384,22,UDP,DROP
1421,2025-09-07 07:26:00,172.19.215.219,192.168.141.186,31130,80,TCP,ALLOW
1422,2025-09-06 16:57:00,192.168.224.231,172.20.90.91,49438,3389,TCP,ALLOW
1423,2025-09-03 22:21:00,192.168.124.101,192.168.200.149,11180,8080,TCP,ALLOW
1424,2025-09-04 07:48:00,192.168.168.116,172.19.79.81,40283,8080,TCP,ALLOW
1425,2025-09-02 21:37:00,10.83.227.74,172.25.44.141,22412,80,TCP,DENY
1426,2025-09-03 08:07:00,172.25.173.25,192.168.239.166,55994,80,UDP,DROP
1427,2025-09-03 11:20:00,192.168.193.133,192.168.113.118,34969,3389,TCP,ALLOW
1428,2025-09-01 02:55:00,10.66.109.91,10.62.143.247,34418,22,TCP,ALLOW
1429,2025-09-06 07:29:00,10.197.81.50,192.168.164.237,48453,3389,UDP,DROP
1430,2025-09-03 15:25:00,192.168.251.180,172.29.127.156,5166,8080,TCP,ALLOW
1431,2025-09-03 02:56:00,192.168.215.232,172.29.248.172,28348,3389,TCP,DROP
1432,2025-09-07 10:59:00,172.25.153.62,10.126.187.182,59298,443,UDP,DROP
1433,2025-09-03 05:52:00,10.129.115.58,192.168.246.56,23353,443,TCP,DROP
1434,2025-09-07 09:08:00,10.32.210.132,10.49.200.10,18989,22,UDP,DENY
1435,2025-09-07 14:29:00,172.25.189.92,10.221.255.144,62923,22,UDP,DENY
1436,2025-09-02 03:26:00,192.168.118.83,192.168.236.197,16330,8080,TCP,ALLOW
1437,2025-09-02 09:47:00,10.229.136.150,10.2.44.56,25375,22,TCP,DROP
1438,2025-09-06 02:46:00,10.79.248.194,10.122.248.218,58532,80,TCP,DROP
1439,2025-09-06 15:50:00,172.18.165.57,172.20.237.111,40367,8080,UDP,ALLOW
1440,2025-09-01 01:28:00,192.168.176.37,10.69.245.24,34623,443,UDP,DROP
1441,2025-09-04 10:05:00,192.168.238.96,192.168.58.226,26298,80,UDP,DROP
1442,2025-09-05 11:01:00,192.168.189.39,10.17.231.251,12340,3389,UDP,DROP
1443,2025-09-02 23:32:00,192.168.56.246,192.168.247.13,29527,8080,UDP,DENY
1444,2025-09-01 23:31:00,10.240.205.29,10.179.80.249,9134,3389,UDP,DENY
1445,2025-09-02 02:30:00,10.187.204.188,10.209.43.215,22663,8080,UDP,DROP
1446,2025-09-03 08:04:00,10.145.60.165,172.23.100.31,16353,3389,UDP,ALLOW
1447,2025-09-02 05:26:00,10.243.240.217,10.105.231.147,18948,22,TCP,ALLOW
1448,2025-09-03 01:48:00,192.168.54.248,10.249.179.94,17685,22,TCP,DROP
1449,2025-09-02 11:55:00,10.52.245.73,172.24.89.209,52123,8080,UDP,DENY
1450,2025-09-02 18:04:00,172.20.167.34,10.84.90.230,46156,443,TCP,DROP
1451,2025-09-07 22:10:00,10.28.153.227,10.38.108.43,35369,3389,TCP,DENY
1452,2025-09-04 21:29:00,172.26.168.240,172.31.133.138,65080,8080,TCP,DROP
1453,2025-09-05 13:08:00,192.168.180.108,192.168.179.70,44500,443,UDP,DROP
1454,2025-09-04 11:30:00,172.20.63.84,192.168.199.232,7616,3389,TCP,DROP
1455,2025-09-01 06:12:00,172.24.161.33,172.22.83.160,51668,80,TCP,ALLOW
1456,2025-09-06 09:00:00,10.230.37.190,192.168.57.21,54490,3389,TCP,ALLOW
1457,2025-09-01 21:57:00,192.168.170.242,10.10.167.122,38048,8080,TCP,ALLOW
1458,2025-09-05 18:29:00,172.22.162.202,192.168.80.129,28859,443,TCP,DROP
1459,2025-09-07 19:11:00,172.20.10.183,172.25.119.167,45940,3389,TCP,DROP
1460,2025-09-02 23:01:00,192.168.30.75,192.168.161.64,52113,3389,UDP,DROP
1461,2025-09-05 19:53:00,10.205.166.157,10.197.195.188,35999,3389,TCP,DENY
1462,2025-09-07 08:44:00,192.168.39.14,192.168.198.205,41753,80,UDP,ALLOW
1463,2025-09-07 16:16:00,192.168.207.129,10.37.138.52,36078,3389,TCP,DROP
1464,2025-09-06 04:25:00,10.73.222.154,192.168.68.207,29463,80,UDP,DROP
1465,2025-09-04 01:23:00,10.126.224.54,172.16.95.178,1137,22,UDP,DROP
1466,2025-09-01 01:28:00,192.168.25.110,192.168.86.224,57609,3389,TCP,DENY
1467,2025-09-02 01:10:00,172.29.178.208,10.35.195.22,2209,3389,TCP,ALLOW
1468,2025-09-01 15:25:00,172.29.193.7,172.24.226.99,2255,8080,UDP,ALLOW
1469,2025-09-06 04:52:00,192.168.4.85,192.168.159.212,10033,80,UDP,ALLOW
1470,2025-09-07 19:31:00,10.162.103.150,192.168.158.49,27452,80,UDP,DENY
1471,2025-09-03 13:25:00,172.17.179.219,10.241.90.215,51424,443,UDP,DENY
1472,2025-09-01 09:41:00,192.168.35.47,10.176.39.232,21327,8080,TCP,DROP
1473,2025-09-06 04:29:00,172.31.57.32,10.11.94.138,63020,3389,UDP,DENY
1474,2025-09-07 19:19:00,10.114.182.254,10.82.255.75,53694,443,TCP,DENY
1475,2025-09-01 01:30:00,192.168.162.210,172.31.80.241,18044,22,UDP,ALLOW
1476,2025-09-05 18:10:00,10.110.212.131,172.31.30.108,49613,22,TCP,DROP
1477,2025-09-02 22:16:00,172.24.28.230,192.168.247.237,46600,22,TCP,ALLOW
1478,2025-09-05 03:36:00,172.30.41.76,172.29.246.116,1105,8080,UDP,ALLOW
1479,2025-09-06 12:34:00,192.168.208.62,192.168.94.2,18941,3389,UDP,DENY
1480,2025-09-01 08:13:00,10.150.212.116,192.168.66.8,12312,22,TCP,DROP
1481,2025-09-07 19:00:00,10.89.83.130,172.28.17.132,31741,80,UDP,DENY
1482,2025-09-07 04:28:00,192.168.50.126,10.200.89.99,8399,22,UDP,ALLOW
1483,2025-09-07 22:23:00,192.168.79.150,172.18.199.62,36654,8080,UDP,DENY
1484,2025-09-04 13:12:00,172.31.109.122,10.229.162.148,8014,8080,TCP,ALLOW
1485,2025-09-06 05:24:00,10.234.100.15,172.25.185.200,60872,3389,TCP,DENY
1486,2025-09-07 20:03:00,192.168.93.223,192.168.239.246,3745,3389,UDP,DENY
1487,2025-09-03 19:18:00,172.26.129.214,192.168.14.185,49591,22,UDP,DROP
1488,2025-09-06 12:40:00,192.168.149.204,192.168.181.115,34956,22,TCP,ALLOW
1489,2025-09-05 17:30:00,10.45.33.112,10.166.184.15,6954,3389,UDP,ALLOW
1490,2025-09-03 10:50:00,172.20.146.72,192.168.61.47,20365,8080,TCP,ALLOW
1491,2025-09-01 15:45:00,172.22.25.60,192.168.119.233,22067,3389,TCP,DENY
1492,2025-09-04 11:14:00,172.16.147.217,192.168.164.246,63453,22,TCP,DENY
1493,2025-09-03 14:00:00,10.80.189.184,192.168.192.32,44317,80,TCP,DROP
1494,2025-09-06 08:51:00,192.168.17.192,172.26.84.135,25609,22,TCP,DENY
1495,2025-09-02 15:08:00,192.168.37.229,10.19.61.43,15078,22,TCP,DENY
1496,2025-09-06 05:00:00,172.17.26.74,172.28.216.50,40243,8080,TCP,ALLOW
1497,2025-09-05 01:44:00,192.168.150.22,172.24.176.30,24648,443,UDP,DENY
1498,2025-09-02 07:51:00,192.168.212.248,192.168.12.51,54476,443,UDP,ALLOW
1499,2025-09-05 23:12:00,192.168.130.93,10.70.160.206,16152,3389,TCP,ALLOW
1500,2025-09-02 03:27:00,10.45.127.24,172.31.89.17,32730,8080,UDP,ALLOW
1501,2025-09-03 13:17:00,10.115.96.106,192.168.59.33,20723,3389,UDP,DENY
1502,2025-09-03 23:18:00,192.168.230.47,172.30.2.191,13608,3389,TCP,DROP
1503,2025-09-02 03:21:00,172.16.178.174,172.27.96.168,45985,3389,TCP,ALLOW
1504,2025-09-01 23:57:00,10.24.10.158,192.168.231.173,14787,22,TCP,DENY
1505,2025-09-03 09:26:00,192.168.248.145,172.23.12.203,13485,22,TCP,ALLOW
1506,2025-09-05 21:45:00,192.168.181.206,10.212.207.117,46119,8080,UDP,DENY
1507,2025-09-02 22:47:00,172.28.94.252,10.154.155.134,56242,3389,UDP,DROP
1508,2025-09-07 19:02:00,172.22.59.186,10.33.193.141,62836,8080,UDP,DENY
1509,2025-09-05 22:12:00,192.168.134.236,192.168.89.210,44492,22,UDP,DROP
1510,2025-09-01 06:34:00,192.168.153.145,10.170.94.180,33404,3389,UDP,DENY
1511,2025-09-03 14:10:00,10.224.113.17,10.129.19.252,23390,3389,TCP,ALLOW
1512,2025-09-02 10:46:00,192.168.19.137,172.21.78.251,12294,8080,TCP,DENY
1513,2025-09-06 11:31:00,192.168.199.12,192.168.174.93,36794,443,UDP,ALLOW
1514,2025-09-02 21:51:00,172.24.151.151,10.92.67.246,24247,22,TCP,ALLOW
1515,2025-09-03 10:48:00,192.168.4.205,172.29.113.26,38771,80,TCP,DENY
1516,2025-09-06 17:41:00,192.168.180.18,192.168.42.219,45263,443,UDP,ALLOW
1517,2025-09-04 11:57:00,192.168.22.200,10.76.45.188,29930,443,UDP,DROP
1518,2025-09-05 16:47:00,10.110.134.54,172.29.130.228,62834,3389,UDP,DROP
1519,2025-09-02 03:03:00,192.168.25.241,172.22.140.142,45990,22,UDP,DROP
1520,2025-09-04 23:58:00,192.168.186.169,10.88.112.125,55975,80,TCP,ALLOW
1521,2025-09-03 22:50:00,192.168.224.83,172.31.18.80,34784,22,TCP,ALLOW
1522,2025-09-07 05:36:00,10.39.173.220,172.26.154.230,45619,80,TCP,ALLOW
1523,2025-09-05 19:32:00,192.168.43.38,172.23.149.246,46599,3389,TCP,DENY
1524,2025-09-04 19:12:00,10.191.156.135,192.168.228.22,61311,443,TCP,ALLOW
1525,2025-09-06 05:19:00,172.26.194.80,192.168.254.209,15057,8080,UDP,DROP
1526,2025-09-04 03:10:00,192.168.239.207,10.132.164.54,46683,22,TCP,ALLOW
1527,2025-09-02 10:46:00,10.91.182.10,192.168.187.103,51347,8080,UDP,ALLOW
1528,2025-09-07 04:23:00,10.65.42.109,172.19.69.116,34354,80,TCP,ALLOW
1529,2025-09-04 21:29:00,172.19.100.255,192.168.188.60,3167,443,TCP,DROP
1530,2025-09-01 18:46:00,10.45.189.223,10.250.115.30,61314,3389,UDP,DENY
1531,2025-09-07 03:35:00,192.168.78.138,172.16.204.14,47725,80,TCP,DENY
1532,2025-09-05 08:51:00,10.27.122.124,192.168.52.195,51868,443,UDP,ALLOW
1533,2025-09-03 12:41:00,192.168.166.223,10.132.101.42,14409,22,TCP,DROP
1534,2025-09-03 02:43:00,10.145.198.232,192.168.123.89,64408,8080,UDP,ALLOW
